1,s,gecon,general,full,http://www.netlib.org/lapack/lapack_routine/sgecon.f,estimates the reciprocal of the condition number of a general real matrix,173
2,d,gecon,general,full,http://www.netlib.org/lapack/lapack_routine/dgecon.f,estimates the reciprocal of the condition number of a general real matrix,174
3,c,gecon,general,full,http://www.netlib.org/lapack/lapack_routine/cgecon.f,estimates the reciprocal of the condition number of a general complex matrix,175
4,z,gecon,general,full,http://www.netlib.org/lapack/lapack_routine/zgecon.f,estimates the reciprocal of the condition number of a general complex matrix,176
5,s,gbcon,general,band,http://www.netlib.org/lapack/lapack_routine/sgbcon.f,estimates the reciprocal of the condition number of a real general band matrix,177
6,d,gbcon,general,band,http://www.netlib.org/lapack/lapack_routine/dgbcon.f,estimates the reciprocal of the condition number of a real general band matrix,178
7,c,gbcon,general,band,http://www.netlib.org/lapack/lapack_routine/cgbcon.f,estimates the reciprocal of the condition number of a complex general band matrix,179
8,z,gbcon,general,band,http://www.netlib.org/lapack/lapack_routine/zgbcon.f,estimates the reciprocal of the condition number of a complex general band matrix,180
9,s,gtcon,general,tridiagonal,http://www.netlib.org/lapack/lapack_routine/sgtcon.f,estimates the reciprocal of the condition number of a real tridiagonal matrix A using LU ,181
10,d,gtcon,general,tridiagonal,http://www.netlib.org/lapack/lapack_routine/dgtcon.f,estimates the reciprocal of the condition number of a real tridiagonal matrix A using LU ,182
11,c,gtcon,general,tridiagonal,http://www.netlib.org/lapack/lapack_routine/cgtcon.f,estimates the reciprocal of the condition number of a complex tridiagonal matrix A using LU,183
12,z,gtcon,general,tridiagonal,http://www.netlib.org/lapack/lapack_routine/zgtcon.f,estimates the reciprocal of the condition number of a complex tridiagonal matrix A using LU ,184
13,s,pocon,SPD,full,http://www.netlib.org/lapack/lapack_routine/spocon.f,estimates the reciprocal of the condition number (in the 1-norm) of a real symmetric positive definite matrix using Cholesky,185
14,d,pocon,SPD,full,http://www.netlib.org/lapack/lapack_routine/dpocon.f,estimates the reciprocal of the condition number (in the 1-norm) of a real symmetric positive definite matrix using Cholesky,186
15,c,pocon,HPD,full,http://www.netlib.org/lapack/lapack_routine/cpocon.f,estimates the reciprocal of the condition number (in the 1-norm) of a complex Hermitian positive definite matrix using Cholesky,187
16,z,pocon,HPD,full,http://www.netlib.org/lapack/lapack_routine/zpocon.f,estimates the reciprocal of the condition number (in the 1-norm) of a complex Hermitian positive definite matrix using Cholesky,188
17,s,ppcon,SPD,packed,http://www.netlib.org/lapack/lapack_routine/sppcon.f,estimates the reciprocal of the condition number (in the 1-norm) of a real symmetric positive definite packed matrix using Cholesky,189
